user,text,created_at_datetime,link,comments,retweets,quotes,likes,alignment
@FrankPi88612261,"""Yeah shit.\n\nI'm one of these important right wing extremists.\n\nI believe:\n\nThe world has natural climate cycles.\n\nThat how hot it gets also depends on our circular or elliptical orbits around the sun...how close we get.\n\nID needed to vote.\n\nPaper ballots.""",2023-08-28T02:32:00Z,/FrankPi88612261/status/1695987566292484491#m,1,0,0,0,1
@WigglyAir,"""you'll be burned as a heretic if you suggest that climate change is a natural process caused by the cycles of the sun and the climates on all the planets of the solar system are constantly changing also, and no amount of taxation can stop it""",2023-08-26T15:17:00Z,/WigglyAir/status/1695455451947683954#m,5,3,1,22,1
@MitchKC18,"""Can anyone say hypocrites. Don’t be fooled by this climate change hoax. Carbon dioxide is a natural compound that all green plants and allergies need and absorb everyday. Yes the climate is always changing due to the sun and earth continuous cycles. The sun causing climate change""",2023-08-25T15:48:00Z,/MitchKC18/status/1695100870097330189#m,1,0,0,0,1
@Badger_8_,"""Now wait a minute...\n\nMajor changes on Neptune are caused by sun cycles but much smaller changes on Earth must be due to human-induced climate change?🤔\n\nkion546.com/news/2023/08/22/….""",2023-08-23T11:47:00Z,/Badger_8_/status/1694315504951759328#m,0,0,0,0,2
@bigshoedrop,"""Climate: Earth is in the middle of two natural cycles. One is a 40k year tilt of Earth away from the Sun at N pole and towards the Sun at S pole. Next is the 100k year orbit of Earth around the Sun at closest distance. Earth is in the middle of a never experienced climate cycle.""",2023-08-23T01:21:00Z,/bigshoedrop/status/1694157872983118116#m,1,0,0,0,1
,,,,0,0,0,0,1
@angusreidorg,"""Two-thirds say climate change is a fact, and human activities are the main cause. One-in-five believe climate change is happening but say it is instead caused by natural cycles.\n\nangusreid.org/canada-record-…""",2023-08-22T14:00:00Z,/angusreidorg/status/1693986598172622959#m,1,5,1,3,1
@FrankPi88612261,"""And I don't wanna bring marshmallows to every stinking fire the WEF goon squads start to (prove?) that climate change (natural cycles of the earth and The Sun is hot) is a human created condition.""",2023-08-14T05:56:00Z,/FrankPi88612261/status/1690965604973314048#m,0,0,0,0,1
@dspencerlifeX,"""Climate change is real. But, it's Natural, in cycles. The entire solar system climate has changed, in the cycle. Humans aren't on the other planets, yet they've experienced similar ""climate change"" as Earth in the same time period. The ""human caused"" part is the hoax.""",2023-08-13T05:55:00Z,/dspencerlifeX/status/1690602903193391104#m,0,0,0,0,1
@westerlaken2,"""I have seen the climate change from when I was a kid in the 60’s. I don’t know how much of that change is from human consumption of fossil fuels, sun cycle, ocean water temp/current cycles, other weather cycle or something else. That being said this calling everything is caused by Climate Change is utter nonsense.""",2023-08-02T20:46:00Z,/westerlaken2/status/1686840856630657024#m,0,1,0,3,2
@Midlifecrisisw1,"""Met someone who works on ""climate change policy"" for a ministry\n\nMe Hasn't been warmer and colder before?\nShe   .... well yes\nMe   What caused that?\nShe   Natural cycles\nMe so did they stop and we took over?\nShe No but it is faster now\nMe how much faster? \nShe I don't know...""",2023-08-02T14:17:00Z,/Midlifecrisisw1/status/1686742999957393409#m,0,0,0,6,1
@geoffschaeff,"""You don't allow people to comment to your obviously truthful and irrefutable statements, but show me the data that supports the 120,000 years assertion, and how that relates to human-caused 'global boiling', rather than natural sun cycles etc.""",2023-07-28T21:12:00Z,/geoffschaeff/status/1685035555434659842#m,0,0,0,0,2
@WalterHudson,"""Aztec priests leveraged esoteric knowledge of natural cycles, such as eclipses, to make outlandish claims justifying their authority.\n\n'Behold, the Serpeant devours the sun!'\n\nThey also engaged in human sacrifice.\n\nToday's climate priests are no different.""",2023-07-28T14:30:00Z,/WalterHudson/status/1684934353539985408#m,30,26,4,134,1
@ClimateTown,"""Episode 3 of the new podcast is up! Take a listen to the very big brain argument that the sun’s natural cycles are causing climate change - with @NicoleConlan and @RollieWilliams\nopen.spotify.com/episode/1hI…""",2023-07-25T19:24:00Z,/ClimateTown/status/1683921203012984836#m,11,5,2,66,1
@RealAmVoice,"""The Biden Administration Wants to Block Out The Sun?\n\n@corsijerome1 joins @stevegrubershow to explain how the Biden administration is ignoring natural climate cycles of the earth.\n\nWatch LIVE➡ bit.ly/plutorav\n\nWatch more #SteveGruberShow here: americasvoice.news/video/Kda…""",2023-07-20T16:05:00Z,/RealAmVoice/status/1682059148110774276#m,5,14,1,17,2
@FerretScot,"""As part of our series on the climate crisis, Ferret Fact Service looks at the claim that natural variations in cycles rule the climate, instead of human activity. \n\nIt’s False ❌\nbit.ly/3OfIibc""",2023-07-19T13:00:00Z,/FerretScot/status/1681650143391543296#m,0,6,0,3,1
@UnisonDave,"""A widely repeated suggestion by climate sceptics online is that climate change observed in recent decades is part of a natural cycle of weather that is not linked to human causes. \nFact Check unsurprisingly says this is False. theferret.scot/claim-global-…""",2023-07-19T07:04:00Z,/UnisonDave/status/1681560566114942976#m,0,0,0,2,1
@WildBurdwumman,"""Claim that climate change is caused by natural cycles not human activity is False theferret.scot/claim-global-… via @ferretscot""",2023-07-18T10:02:00Z,/WildBurdwumman/status/1681243087966724096#m,0,0,0,0,1
@FerretScot,"""🔴 FACT CHECK: A widely repeated suggestion by climate sceptics online is that climate change observed in recent decades is part of a natural cycle of weather that is not linked to human causes. \n\nThe claim is False ❌\nbit.ly/3XZiMdp?utm_source=Tw…""",2023-07-18T07:00:00Z,/FerretScot/status/1681197160132427776#m,1,19,4,20,1
@RoyD27112543,"""Canon of the Earth's Insolation\n\n characterizes the climates of all the planets of the Solar System.\n Earth's long-term climate changes caused by changes in the position of the Earth in comparison to the Sun, now known as Milankovitch cycles.""",2023-07-18T02:14:00Z,/RoyD27112543/status/1681125273486360576#m,0,0,0,0,2
@xtp03,"""Blocking the sun to combat climate change is a dangerous proposition. It ignores the complex, interrelated nature of our planet and the long-term effects. We risk disrupting natural cycles, potentially causing more harm than good.\n#ClimateCrisis\ninvidious.tiekoetter.com/6SsJZkT0MmU""",2023-07-16T18:08:00Z,/xtp03/status/1680640660964282373#m,0,0,0,1,2
@StevePratico,"""Yep.\n\nThe biggest factor in ""Climate Change"" or ""Global Warming"" is the ONE THING they cannot control.\n\nThe sun. And natural cycles of solar events.\n\nMore sun = more WATER VAPOR and clouds in the atmosphere. It's not CO2 that is ""the problem"".\n\nThis sounds very simplistic. It is.""",2023-07-15T16:33:00Z,/StevePratico/status/1680254380317229056#m,0,0,0,0,1
@TheRomanoReport,"""The factors that affect climate are exceedingly complex.\n\nThey include sun cycles, changes in the orientation of the Earth and its orbit, and YES, it includes changes in the chemical composition of the atmosphere, both natural and anthropogenic.""",2023-07-14T21:13:00Z,/TheRomanoReport/status/1679962300306923521#m,0,1,0,6,2
@AldnoahVoid,"""Polluters cause environmental damages but what RFK Jr. observed from when he was a kid to now is not ""Climate Change"" caused by C02 & methane but a clear indication of the Earth's orbit around the sun & tilt changes...hence climate change is natural!""",2023-07-13T00:56:00Z,/AldnoahVoid/status/1679293707751759879#m,1,0,0,2,0
@NOVAeducation,"""Yesterday, the Earth was at its furthest point from the sun, known as aphelion. It may seem counterintuitive, especially given the record-breaking heat, but it's true! Learn more about Earth's orbit in this video from NOVA: Polar Extremes.\nbit.ly/3O3yLDS""",2023-07-07T21:49:00Z,/NOVAeducation/status/1677434786699247616#m,0,0,0,1,1
@samfrob5,"""An entire field of “bought” science. Many scientists agree that climate change is a natural cycle caused by variations in the orbit of the earth around the sun and not by mankind. In the 70’s we were told we would run out of oil by 2000. Many false predictions.""",2023-07-03T07:44:00Z,/samfrob5/status/1675772539866431491#m,2,0,0,1,1
,,,,0,0,0,0,1
@Justice_forum,"""Absolute load of codswallop! 😡\n\nClimate change is a natural phenomenon as the sun and earth progress through various cycles.\n\nHumans are inconsequential in these phases and will never make any difference.""",2023-06-29T10:28:00Z,/Justice_forum/status/1674364102683099139#m,12,23,4,67,1
@bill_summer,"""Climate change is caused by the movement and seasonal rotation of Earth around the Sun. @NASA #alltrewsonly #ClimateScam #climtards\nclimate.nasa.gov/news/2948/m…""",2023-06-25T18:00:00Z,/bill_summer/status/1673028352209461248#m,0,1,0,0,2
@samfrob5,"""Too short a time span for climate. Climate is a natural cycle caused by the sun not mankind.""",2023-06-17T11:15:00Z,/samfrob5/status/1670027470572011521#m,2,0,0,0,0
@samfrob5,"""Why do you say this when it is not true?  Look at the evidence rather than what you have been told. Open your eyes and your brain. Climate change is a natural phenomenon caused by the orbit of the earth around the sun. It is not mankind driven.""",2023-06-16T20:57:00Z,/samfrob5/status/1669811472501702656#m,7,0,0,0,1
@donadon_tobia,"""Is climate change primarily caused by human activity or natural cycles? #ClimateScience""",2023-06-15T17:48:00Z,/donadon_tobia/status/1669401414131433477#m,0,0,0,0,2
@DominickAlbano3,"""Wildfires are not caused by climate change, they are part of Earth's natural cycles and are increasingly started by humans. But the conditions that make wildfires more intense and severe are strongly linked to human-induced changes in the climate. \nabcnews.go.com/US/canadas-wi…""",2023-06-08T18:30:00Z,/DominickAlbano3/status/1666875237328359425#m,0,0,0,1,1
@letreceharris,"""Wildfires are not caused by #climatechange, they are part of Earth's natural cycles and started by humans by accident or intention. \n\nHowever, the conditions that make wildfires more intense including heat and drought, are strongly linked to human-induced changes in the climate.""",2023-06-08T13:38:00Z,/letreceharris/status/1666801946521489414#m,0,0,0,0,1
@jtLOL,"""“Wildfires are not caused by climate change, they are part of Earth's natural cycles and are increasingly started by humans either intentionally or accidentally.”\n\nabcnews.go.com/US/canadas-wi…""",2023-06-08T10:59:00Z,/jtLOL/status/1666761976511332356#m,1,8,0,21,1
@lvcgrad2005,"""Environmental disasters are caused by both natural causes and man-made causes. Natural causes are linked to the Earth, Sun, weather, temperatures, seasons, and winds. I can easily debunk climate scientists. The environment and climate are complex problems that I solved in 2023.""",2023-06-07T04:23:00Z,/lvcgrad2005/status/1666299879943991299#m,0,0,0,0,2
@Blue22Dave,"""Conditions are caused by naturally occuring events! ""Climate Change"" is a 'coined Fear-mongering Tactic' to SCAM TAXPAYERS!\nWhen lush & wet it's because of Natural occuring rain not Taxes!\nTELL ME HOW A DOLLAR MAKES THE SUN SHINE OR THE SKY RAIN? RIGHT!""",2023-06-06T13:37:00Z,/Blue22Dave/status/1666076965135065088#m,1,2,0,10,1
@bondork,"""Climate change is not caused by humans it’s a natural acutance that comes from the sun as well as Volcanic eruptions all one has to do is look into the past the socialist democrats are trying to control the people cannot let that happen need to remove them from office""",2023-05-20T13:56:00Z,/bondork/status/1659921115345567749#m,1,0,0,0,0
@Kaushal01833606,"""CO2 is a natural constituent of Earth’s atmosphere — not a “pollutant.” \n\nWe seriously need to think of our Sustainability angle, where we count CO2 as the highest pollutant under green house gas emissions!\nIronically we report it to get govt rebates!\n\nnw-connection.com/weather-is…""",2023-05-18T06:00:00Z,/Kaushal01833606/status/1659076471183536129#m,1,14,0,24,2
@samfrob5,"""Absolutely essential for the world elite. Based on climate lies. \nMankind does not influence the climate. It is a natural climate cycle caused by slight changes in the orbit of the earth around the sun.""",2023-05-17T15:37:00Z,/samfrob5/status/1658859313476009987#m,2,0,0,1,0
